local_segment,local_segment_label,local_segment_start_datetime,local_segment_end_datetime,phone_locations_doryab_varspeed,phone_locations_doryab_maxlengthstayatclusters,phone_locations_doryab_timeattop1location,phone_locations_doryab_normalizedlocationentropy,phone_locations_doryab_timeattop3location,phone_locations_doryab_locationvariance,phone_locations_doryab_movingtostaticratio,phone_locations_doryab_outlierstimepercent,phone_locations_doryab_avgspeed,phone_locations_doryab_avglengthstayatclusters,phone_locations_doryab_homelabel,phone_locations_doryab_locationentropy,phone_locations_doryab_numberlocationtransitions,phone_locations_doryab_totaldistance,phone_locations_doryab_timeathome,phone_locations_doryab_numberofsignificantplaces,phone_locations_doryab_timeattop2location,phone_locations_doryab_minlengthstayatclusters,phone_locations_doryab_minutesdataused,phone_locations_doryab_radiusgyration,phone_locations_doryab_loglocationvariance,phone_locations_doryab_stdlengthstayatclusters
"hour_09#2023-02-16 09:00:00,2023-02-16 10:00:00",hour_09,2023-02-16 09:00:00,2023-02-16 10:00:00,0.0,60.01534999999999,60.01534999999999,-0.0,0.0,2.5250561217887624e-28,1.0,0.0,0.0,60.01534999999999,1.0,-0.0,0.0,0.0,60.01534999999999,1.0,0.0,60.01534999999999,60.01534999999999,0.0,-27.597728964827574,0.0
"hour_09#2023-02-17 09:00:00,2023-02-17 10:00:00",hour_09,2023-02-17 09:00:00,2023-02-17 10:00:00,0.0,60.01549999999999,60.01549999999999,-0.0,0.0,5.050112240071331e-29,1.0,0.0,0.0,60.01549999999999,1.0,-0.0,0.0,0.0,60.01549999999999,1.0,0.0,60.01549999999999,60.01549999999999,0.0,-28.296698969465115,0.0
"hour_09#2023-02-18 09:00:00,2023-02-18 10:00:00",hour_09,2023-02-18 09:00:00,2023-02-18 10:00:00,691.6929803435848,28.99958333333333,28.99958333333333,-0.0,0.0,5.150721309059607e-07,0.48320263532506386,0.0,7.482009856013784,28.99958333333333,1.0,-0.0,0.0,3867.673276533136,28.99958333333333,1.0,0.0,28.99958333333333,60.01536666666667,0.0,-6.288131947927985,0.0
"hour_09#2023-02-19 09:00:00,2023-02-19 10:00:00",hour_09,2023-02-19 09:00:00,2023-02-19 10:00:00,0.0,60.01533333333333,60.01533333333333,-0.0,0.0,2.020044897586841e-28,1.0,0.0,0.0,60.01533333333333,1.0,-0.0,0.0,0.0,60.01533333333333,1.0,0.0,60.01533333333333,60.01533333333333,0.0,-27.69463897780213,0.0
"hour_09#2023-02-20 09:00:00,2023-02-20 10:00:00",hour_09,2023-02-20 09:00:00,2023-02-20 10:00:00,0.0,60.01536666666666,60.01536666666666,-0.0,0.0,5.050112243187946e-29,1.0,0.0,0.0,60.01536666666666,1.0,-0.0,0.0,0.0,60.01536666666666,1.0,0.0,60.01536666666666,60.01536666666666,0.0,-28.296698969197095,0.0
"hour_09#2023-02-21 09:00:00,2023-02-21 10:00:00",hour_09,2023-02-21 09:00:00,2023-02-21 10:00:00,849.0545794809051,29.014599999999998,29.014599999999998,-0.0,0.0,6.526202260729284e-07,0.48345284902033436,0.0,8.129312020380452,29.014599999999998,1.0,-0.0,0.0,4200.248418405717,29.014599999999998,1.0,0.0,29.014599999999998,60.015366666666644,0.0,-6.185339470640477,0.0
"hour_09#2023-02-22 09:00:00,2023-02-22 10:00:00",hour_09,2023-02-22 09:00:00,2023-02-22 10:00:00,2.1021321174727334,28.015849999999997,28.015849999999997,-0.0,0.0,2.2990013339075027e-07,0.46681101850525025,0.0,4.380242906652056,28.015849999999997,1.0,-0.0,0.0,2336.09669839263,28.015849999999997,1.0,0.0,28.015849999999997,60.0154,0.0,-6.638460776747903,0.0
"hour_09#2023-02-23 09:00:00,2023-02-23 10:00:00",hour_09,2023-02-23 09:00:00,2023-02-23 10:00:00,1894.5861957550924,31.01576666666666,31.01576666666666,-0.0,0.0,4.937452558251e-07,0.5167972304863115,0.0,7.556053898304628,31.01576666666666,1.0,-0.0,0.0,3652.0402449173853,31.01576666666666,1.0,0.0,31.01576666666666,60.01535000000001,0.0,-6.306497064284732,0.0
"hour_09#2023-02-24 09:00:00,2023-02-24 10:00:00",hour_09,2023-02-24 09:00:00,2023-02-24 10:00:00,0.0,60.01536666666665,60.01536666666665,-0.0,0.0,5.050112243187947e-29,1.0,0.0,0.0,60.01536666666665,1.0,-0.0,0.0,0.0,60.01536666666665,1.0,0.0,60.01536666666665,60.01536666666665,0.0,-28.296698969197095,0.0
"hour_09#2023-02-25 09:00:00,2023-02-25 10:00:00",hour_09,2023-02-25 09:00:00,2023-02-25 10:00:00,697.2464911056277,37.010783333333336,37.010783333333336,-0.0,0.0,2.2129642124728477e-07,0.6166887906423913,0.0,4.367931771688334,37.010783333333336,1.0,-0.0,0.0,1674.705080639881,37.010783333333336,1.0,0.0,37.010783333333336,60.01533333333334,0.0,-6.6550256093222835,0.0
"hour_09#2023-02-26 09:00:00,2023-02-26 10:00:00",hour_09,2023-02-26 09:00:00,2023-02-26 10:00:00,93.54009545802963,32.01613333333333,32.01613333333333,-0.0,0.0,7.299775357152858e-08,0.5334657439027403,0.0,3.0684713979809946,32.01613333333333,1.0,-0.0,0.0,1431.9132584589909,32.01613333333333,1.0,0.0,32.01613333333333,60.015350000000005,0.0,-7.136690504626129,0.0
"hour_09#2023-02-27 09:00:00,2023-02-27 10:00:00",hour_09,2023-02-27 09:00:00,2023-02-27 10:00:00,93.5387236624475,32.01566666666666,32.01566666666666,-0.0,0.0,7.299824322000251e-08,0.53345826440417,0.0,3.0684239096354435,32.01566666666666,1.0,-0.0,0.0,1431.9132586904013,32.01566666666666,1.0,0.0,32.01566666666666,60.01531666666667,0.0,-7.1366875915102215,0.0
"hour_09#2023-02-28 09:00:00,2023-02-28 10:00:00",hour_09,2023-02-28 09:00:00,2023-02-28 10:00:00,0.0,60.01538333333332,60.01538333333332,-0.0,0.0,2.5250561213991853e-28,1.0,0.0,0.0,60.01538333333332,1.0,-0.0,0.0,0.0,60.01538333333332,1.0,0.0,60.01538333333332,60.01538333333332,0.0,-27.59772896489458,0.0
"hour_10#2023-02-14 10:00:00,2023-02-14 11:00:00",hour_10,2023-02-14 10:00:00,2023-02-14 11:00:00,4495.401768748752,38.69018333333333,38.69018333333333,0.2290031247081552,0.0,0.00016907784933035844,0.7946312653727947,0.02096836310541042,20.145535432755146,23.34505833333333,1.0,0.4580062494163104,2.0,4138.323868506885,36.690216666666664,2.0,7.999933333333334,7.999933333333334,60.015383333333325,1110.362865336316,-3.7719132850321486,21.70128389131044
"hour_10#2023-02-15 10:00:00,2023-02-15 11:00:00",hour_10,2023-02-15 10:00:00,2023-02-15 11:00:00,0.0,60.015316666666656,60.015316666666656,-0.0,0.0,0.0,1.0,0.0,0.0,60.015316666666656,1.0,-0.0,0.0,0.0,60.015316666666656,1.0,0.0,60.015316666666656,60.015316666666656,0.0,,0.0
"hour_10#2023-02-16 10:00:00,2023-02-16 11:00:00",hour_10,2023-02-16 10:00:00,2023-02-16 11:00:00,0.0,60.01534999999999,60.01534999999999,-0.0,0.0,2.0200448974310104e-28,1.0,0.0,0.0,60.01534999999999,1.0,-0.0,0.0,0.0,60.01534999999999,1.0,0.0,60.01534999999999,60.01534999999999,0.0,-27.69463897783563,0.0
"hour_10#2023-02-17 10:00:00,2023-02-17 11:00:00",hour_10,2023-02-17 10:00:00,2023-02-17 11:00:00,0.0,60.01536666666666,60.01536666666666,-0.0,0.0,0.0,1.0,0.0,0.0,60.01536666666666,1.0,-0.0,0.0,0.0,60.01536666666666,1.0,0.0,60.01536666666666,60.01536666666666,0.0,,0.0
"hour_10#2023-02-18 10:00:00,2023-02-18 11:00:00",hour_10,2023-02-18 10:00:00,2023-02-18 11:00:00,689.0667089357624,28.999599999999997,28.999599999999997,-0.0,0.0,5.150725635993572e-07,0.4832027788430911,0.0,7.48215543329856,28.999599999999997,1.0,-0.0,0.0,3867.7485297585154,28.999599999999997,1.0,0.0,28.999599999999997,60.015383333333325,0.0,-6.2881315830931115,0.0
"hour_10#2023-02-19 10:00:00,2023-02-19 11:00:00",hour_10,2023-02-19 10:00:00,2023-02-19 11:00:00,0.0,60.015349999999984,60.015349999999984,-0.0,0.0,2.5250561217887624e-28,1.0,0.0,0.0,60.015349999999984,1.0,-0.0,0.0,0.0,60.015349999999984,1.0,0.0,60.015349999999984,60.015349999999984,0.0,-27.597728964827574,0.0
"hour_10#2023-02-20 10:00:00,2023-02-20 11:00:00",hour_10,2023-02-20 10:00:00,2023-02-20 11:00:00,0.0,60.015366666666665,60.015366666666665,-0.0,0.0,2.525056121593973e-28,1.0,0.0,0.0,60.015366666666665,1.0,-0.0,0.0,0.0,60.015366666666665,1.0,0.0,60.015366666666665,60.015366666666665,0.0,-27.597728964861076,0.0
"hour_10#2023-02-21 10:00:00,2023-02-21 11:00:00",hour_10,2023-02-21 10:00:00,2023-02-21 11:00:00,1087.9022199305257,20.945149999999998,20.945149999999998,0.26406130677020406,0.0,0.00020922735904288964,0.5167825027083334,0.0,14.478396398648888,10.338299999999998,1.0,0.7921839203106121,2.0,6998.008224206839,20.945149999999998,3.0,0.0,1.9999666666666667,60.015383333333325,1479.0033206210435,-3.679381526762352,9.674172769989747
"hour_10#2023-02-22 10:00:00,2023-02-22 11:00:00",hour_10,2023-02-22 10:00:00,2023-02-22 11:00:00,2.0995254386555655,28.01725,28.01725,-0.0,0.0,2.2989226326601592e-07,0.466833956922759,0.0,4.380427713919418,28.01725,1.0,-0.0,0.0,2336.096701258939,28.01725,1.0,0.0,28.01725,60.01545000000001,0.0,-6.638475644117477,0.0
"hour_10#2023-02-23 10:00:00,2023-02-23 11:00:00",hour_10,2023-02-23 10:00:00,2023-02-23 11:00:00,397.68098140848906,21.97365,21.97365,0.23298058962620413,0.0,0.00016659654872379243,0.4834506273671021,0.0,13.589252426236685,9.671488888888888,1.0,0.6989417688786124,2.0,7021.317592342015,21.97365,3.0,1.9999666666666667,1.9999666666666667,60.01536666666666,1396.7401073233286,-3.7783339998424244,10.761929142330246
"hour_10#2023-02-24 10:00:00,2023-02-24 11:00:00",hour_10,2023-02-24 10:00:00,2023-02-24 11:00:00,0.0,60.01538333333332,60.01538333333332,-0.0,0.0,0.0,1.0,0.0,0.0,60.01538333333332,1.0,-0.0,0.0,0.0,60.01538333333332,1.0,0.0,60.01538333333332,60.01538333333332,0.0,,0.0
"hour_10#2023-02-25 10:00:00,2023-02-25 11:00:00",hour_10,2023-02-25 10:00:00,2023-02-25 11:00:00,0.0,60.01539999999998,60.01539999999998,-0.0,0.0,5.050112242408793e-29,1.0,0.0,0.0,60.01539999999998,1.0,-0.0,0.0,0.0,60.01539999999998,1.0,0.0,60.01539999999998,60.01539999999998,0.0,-28.2966989692641,0.0
"hour_10#2023-02-26 10:00:00,2023-02-26 11:00:00",hour_10,2023-02-26 10:00:00,2023-02-26 11:00:00,93.621311387992,32.01535,32.01535,-0.0,0.0,7.299875409881175e-08,0.533452987973348,0.0,3.068388817786403,32.01535,1.0,-0.0,0.0,1431.9130769732005,32.01535,1.0,0.0,32.01535,60.01531666666666,0.0,-7.136684552107332,0.0
"hour_10#2023-02-27 10:00:00,2023-02-27 11:00:00",hour_10,2023-02-27 10:00:00,2023-02-27 11:00:00,93.43528995916056,32.015899999999995,32.015899999999995,-0.0,0.0,7.299788753451018e-08,0.5334617078625973,0.0,3.0684444854850486,32.015899999999995,1.0,-0.0,0.0,1431.9134848309293,32.015899999999995,1.0,0.0,32.015899999999995,60.01536666666667,0.0,-7.136689707624475,0.0
"hour_10#2023-02-28 10:00:00,2023-02-28 11:00:00",hour_10,2023-02-28 10:00:00,2023-02-28 11:00:00,558.8077813709433,41.422933333333326,41.422933333333326,0.21539901481724083,0.0,0.000191296297936232,0.8831829088121923,0.07546400919921606,33.36459685478629,24.502291666666665,1.0,0.43079802963448166,2.0,3898.5511951025,37.42833333333333,2.0,7.58165,7.58165,60.015333333333324,1194.937085845074,-3.718293434580249,23.929400929055284
"hour_11#2023-02-13 11:00:00,2023-02-13 12:00:00",hour_11,2023-02-13 11:00:00,2023-02-13 12:00:00,26.317427222353093,29.994783333333327,0.0,-0.0,0.0,1.98453331099385e-06,0.7340597710150955,0.0,6.089665735486624,29.994783333333327,1.0,-0.0,0.0,1102.9112023706903,0.0,1.0,29.994783333333327,29.994783333333327,40.86150000000001,0.0,-5.702341606930967,0.0
"hour_11#2023-02-14 11:00:00,2023-02-14 12:00:00",hour_11,2023-02-14 11:00:00,2023-02-14 12:00:00,7.06088264165504,27.999666666666663,0.0,-0.0,0.0,5.928035843840078e-07,0.46654149505557324,0.0,7.78843768253678,27.999666666666663,1.0,-0.0,0.0,4155.873568668124,0.0,1.0,27.999666666666663,27.999666666666663,60.015383333333325,0.0,-6.227089179061304,0.0
"hour_11#2023-02-15 11:00:00,2023-02-15 12:00:00",hour_11,2023-02-15 11:00:00,2023-02-15 12:00:00,0.0,60.01535,60.01535,-0.0,0.0,5.050112243577525e-29,1.0,0.0,0.0,60.01535,1.0,-0.0,0.0,0.0,60.01535,1.0,0.0,60.01535,60.01535,0.0,-28.296698969163593,0.0
"hour_11#2023-02-16 11:00:00,2023-02-16 12:00:00",hour_11,2023-02-16 11:00:00,2023-02-16 12:00:00,0.0,60.01534999999999,60.01534999999999,-0.0,0.0,2.5250561217887624e-28,1.0,0.0,0.0,60.01534999999999,1.0,-0.0,0.0,0.0,60.01534999999999,1.0,0.0,60.01534999999999,60.01534999999999,0.0,-27.597728964827574,0.0
"hour_11#2023-02-17 11:00:00,2023-02-17 12:00:00",hour_11,2023-02-17 11:00:00,2023-02-17 12:00:00,0.0,60.01533333333333,60.01533333333333,-0.0,0.0,5.050112243967102e-29,1.0,0.0,0.0,60.01533333333333,1.0,-0.0,0.0,0.0,60.01533333333333,1.0,0.0,60.01533333333333,60.01533333333333,0.0,-28.29669896913009,0.0
"hour_11#2023-02-18 11:00:00,2023-02-18 12:00:00",hour_11,2023-02-18 11:00:00,2023-02-18 12:00:00,1420.6587374257515,29.99835,29.99835,-0.0,0.0,5.140550461623385e-07,0.4998440678436791,0.0,7.715393615818816,29.99835,1.0,-0.0,0.0,3859.891408760128,29.99835,1.0,0.0,29.99835,60.01541666666666,0.0,-6.28899037329161,0.0
"hour_11#2023-02-19 11:00:00,2023-02-19 12:00:00",hour_11,2023-02-19 11:00:00,2023-02-19 12:00:00,0.0,60.01531666666665,60.01531666666665,-0.0,0.0,2.0200448977426726e-28,1.0,0.0,0.0,60.01531666666665,1.0,-0.0,0.0,0.0,60.01531666666665,1.0,0.0,60.01531666666665,60.01531666666665,0.0,-27.694638977768623,0.0
"hour_11#2023-02-20 11:00:00,2023-02-20 12:00:00",hour_11,2023-02-20 11:00:00,2023-02-20 12:00:00,0.0,60.01541666666665,60.01541666666665,-0.0,0.0,0.0,1.0,0.0,0.0,60.01541666666665,1.0,-0.0,0.0,0.0,60.01541666666665,1.0,0.0,60.01541666666665,60.01541666666665,0.0,,0.0
"hour_11#2023-02-21 11:00:00,2023-02-21 12:00:00",hour_11,2023-02-21 11:00:00,2023-02-21 12:00:00,777.1822628696242,28.015833333333333,0.0,0.18832315200376576,0.0,5.004692867357834e-07,0.5334594862093652,0.0,7.280675499317604,16.007883333333332,1.0,0.3766463040075315,1.0,3397.600028511552,0.0,2.0,3.9999333333333333,3.9999333333333333,60.015366666666665,50.6445375706891,-6.300622569554193,16.981805746298008
"hour_11#2023-02-22 11:00:00,2023-02-22 12:00:00",hour_11,2023-02-22 11:00:00,2023-02-22 12:00:00,532.9044264049228,30.013666666666666,30.013666666666666,-0.0,0.0,2.2992579996727529e-07,0.5000998355698444,0.0,4.6704143326715775,30.013666666666666,1.0,-0.0,0.0,2335.3381974045656,30.013666666666666,1.0,0.0,30.013666666666666,60.01535000000001,0.0,-6.638412293825313,0.0
"hour_11#2023-02-23 11:00:00,2023-02-23 12:00:00",hour_11,2023-02-23 11:00:00,2023-02-23 12:00:00,1504.740692357853,34.01548333333333,0.0,0.1072445024704802,0.0,4.575523607256962e-07,0.6001043067061492,0.0,7.424119472890009,18.007724999999997,1.0,0.2144890049409604,1.0,2969.6312911127307,0.0,2.0,1.9999666666666667,1.9999666666666667,60.015316666666656,34.0179771416857,-6.339559199579946,22.63838893819093
"hour_11#2023-02-24 11:00:00,2023-02-24 12:00:00",hour_11,2023-02-24 11:00:00,2023-02-24 12:00:00,0.0,60.015349999999984,60.015349999999984,-0.0,0.0,5.050112243577526e-29,1.0,0.0,0.0,60.015349999999984,1.0,-0.0,0.0,0.0,60.015349999999984,1.0,0.0,60.015349999999984,60.015349999999984,0.0,-28.296698969163593,0.0
"hour_11#2023-02-25 11:00:00,2023-02-25 12:00:00",hour_11,2023-02-25 11:00:00,2023-02-25 12:00:00,0.0,60.01545,60.01545,-0.0,0.0,5.05011224124006e-29,1.0,0.0,0.0,60.01545,1.0,-0.0,0.0,0.0,60.01545,1.0,0.0,60.01545,60.01545,0.0,-28.296698969364606,0.0
"hour_11#2023-02-26 11:00:00,2023-02-26 12:00:00",hour_11,2023-02-26 11:00:00,2023-02-26 12:00:00,93.53725086418703,32.015233333333335,32.015233333333335,-0.0,0.0,7.299866601908278e-08,0.5334510440251503,0.0,3.068376423342204,32.015233333333335,1.0,-0.0,0.0,1431.9132591936166,32.015233333333335,1.0,0.0,32.015233333333335,60.015316666666656,0.0,-7.136685076123992,0.0
"hour_11#2023-02-27 11:00:00,2023-02-27 12:00:00",hour_11,2023-02-27 11:00:00,2023-02-27 12:00:00,94.91008112329794,32.015233333333335,32.015233333333335,-0.0,0.0,1.6259561237138213e-07,0.5334503033110389,0.0,3.5661946117109595,32.015233333333335,1.0,-0.0,0.0,1664.2340582279248,31.518683333333332,1.0,0.0,32.015233333333335,60.015400000000014,0.0,-6.7888911779830785,0.0
"hour_11#2023-02-28 11:00:00,2023-02-28 12:00:00",hour_11,2023-02-28 11:00:00,2023-02-28 12:00:00,-0.0,60.009983333333324,0.0,-0.0,0.0,1.3048529519552869e-09,0.9999103007507522,0.0,43.1669736949203,60.009983333333324,1.0,-0.0,0.0,3.8730368065164607,0.0,1.0,60.009983333333324,60.009983333333324,60.01536666666666,0.0,-8.884438427599779,0.0
"hour_12#2023-02-13 12:00:00,2023-02-13 13:00:00",hour_12,2023-02-13 12:00:00,2023-02-13 13:00:00,0.46628658529356,46.84758333333333,0.0,-0.0,0.0,2.829502193651611e-07,0.7805931369799178,0.0,2.0355817750690726,46.84758333333333,1.0,-0.0,0.0,446.7349961898602,0.0,1.0,46.84758333333333,46.84758333333333,60.01536666666667,0.0,-6.548289965029441,0.0
"hour_12#2023-02-14 12:00:00,2023-02-14 13:00:00",hour_12,2023-02-14 12:00:00,2023-02-14 13:00:00,4.893026471417988,30.99956666666666,0.0,-0.0,0.0,5.826823074967485e-07,0.5165267257718503,0.0,6.433353737898043,30.99956666666666,1.0,-0.0,0.0,3111.1537842631483,0.0,1.0,30.99956666666666,30.99956666666666,60.01541666666665,0.0,-6.234568168580841,0.0
"hour_12#2023-02-15 12:00:00,2023-02-15 13:00:00",hour_12,2023-02-15 12:00:00,2023-02-15 13:00:00,1093.9039626889307,26.392999999999997,5.615183333333333,0.23219598178222178,0.0,0.00012608810753726748,0.5333332777919871,0.0,12.273835338975182,16.004091666666664,1.0,0.46439196356444357,1.0,5729.255866298352,3.6152166666666665,2.0,26.392999999999997,5.615183333333333,60.01535,1164.4069324302534,-3.8993258735736536,14.692135063250866
"hour_12#2023-02-16 12:00:00,2023-02-16 13:00:00",hour_12,2023-02-16 12:00:00,2023-02-16 13:00:00,348.4896385960683,27.999566666666666,4.29665,0.1960613943647285,0.0,8.831323126191076e-05,0.5381321571907655,0.0,12.67765003339058,16.148108333333333,1.0,0.392122788729457,1.0,5856.901758523219,1.2967,2.0,27.999566666666666,4.29665,60.0154,943.0447819220727,-4.053974224694723,16.760493108899638
"hour_12#2023-02-17 12:00:00,2023-02-17 13:00:00",hour_12,2023-02-17 12:00:00,2023-02-17 13:00:00,0.0,60.01533333333331,60.01533333333331,-0.0,0.0,2.0200448975868415e-28,1.0,0.0,0.0,60.01533333333331,1.0,-0.0,0.0,0.0,60.01533333333331,1.0,0.0,60.01533333333331,60.01533333333331,0.0,-27.694638977802125,0.0
"hour_12#2023-02-18 12:00:00,2023-02-18 13:00:00",hour_12,2023-02-18 12:00:00,2023-02-18 13:00:00,5.771180371992222,27.999683333333333,27.999683333333333,-0.0,0.0,5.151005080256965e-07,0.46654164320046737,0.0,7.249742486956711,27.999683333333333,1.0,-0.0,0.0,3868.4283561450243,27.999683333333333,1.0,0.0,27.999683333333333,60.01540000000001,0.0,-6.288108021789683,0.0
"hour_12#2023-02-19 12:00:00,2023-02-19 13:00:00",hour_12,2023-02-19 12:00:00,2023-02-19 13:00:00,0.0,60.01538333333332,60.01538333333332,-0.0,0.0,0.0,1.0,0.0,0.0,60.01538333333332,1.0,-0.0,0.0,0.0,60.01538333333332,1.0,0.0,60.01538333333332,60.01538333333332,0.0,,0.0
"hour_12#2023-02-20 12:00:00,2023-02-20 13:00:00",hour_12,2023-02-20 12:00:00,2023-02-20 13:00:00,248.48775706793208,22.084583333333335,7.93055,0.28871156489253813,0.0,0.00015994840772808578,0.5167859693789705,0.032241804668368707,11.896778009597465,15.007566666666667,1.0,0.5774231297850763,2.0,5750.165550534935,6.9305666666666665,2.0,22.084583333333335,7.93055,60.0154,1389.3818430194483,-3.796020078920593,10.008412951140434
"hour_12#2023-02-21 12:00:00,2023-02-21 13:00:00",hour_12,2023-02-21 12:00:00,2023-02-21 13:00:00,2004.6282143927108,30.064183333333332,0.0,0.29852042839747556,0.0,6.984849408013669e-06,0.7000088866178643,0.0,6.280339854729202,21.005633333333332,1.0,0.5970408567949511,1.0,1884.5276238978029,0.0,2.0,30.064183333333332,11.947083333333333,60.01533333333334,243.09615225996072,-5.155842952752906,12.8107242654348
"hour_12#2023-02-22 12:00:00,2023-02-22 13:00:00",hour_12,2023-02-22 12:00:00,2023-02-22 13:00:00,488.6843249092657,31.049083333333336,7.960466666666667,0.28513617425180476,0.0,0.00022051901182591386,0.7666258438792201,0.0,18.11977396975942,15.33647777777778,1.0,0.8554085227554143,2.0,4229.779370089696,7.960466666666667,3.0,31.049083333333336,6.999883333333334,60.01549999999999,1201.2952436731596,-3.6565539623179015,13.61598913386119
"hour_12#2023-02-23 12:00:00,2023-02-23 13:00:00",hour_12,2023-02-23 12:00:00,2023-02-23 13:00:00,16.714402606940645,23.03955,0.0,0.3314324438143158,0.0,6.469675959023385e-06,0.6167725932413975,0.0,5.149859339783358,18.507916666666667,1.0,0.6628648876286316,1.0,1974.0726924554226,0.0,2.0,23.03955,13.976283333333335,60.01536666666667,247.96691207627765,-5.189117470912796,6.408697319701995
"hour_12#2023-02-24 12:00:00,2023-02-24 13:00:00",hour_12,2023-02-24 12:00:00,2023-02-24 13:00:00,0.0,60.01536666666665,60.01536666666665,-0.0,0.0,2.5250561215939734e-28,1.0,0.0,0.0,60.01536666666665,1.0,-0.0,0.0,0.0,60.01536666666665,1.0,0.0,60.01536666666665,60.01536666666665,0.0,-27.597728964861076,0.0
"hour_12#2023-02-25 12:00:00,2023-02-25 13:00:00",hour_12,2023-02-25 12:00:00,2023-02-25 13:00:00,0.0,60.015466666666654,60.015466666666654,-0.0,0.0,2.0200448963401935e-28,1.0,0.0,0.0,60.015466666666654,1.0,-0.0,0.0,0.0,60.015466666666654,1.0,0.0,60.015466666666654,60.015466666666654,0.0,-27.694638978070145,0.0
"hour_12#2023-02-26 12:00:00,2023-02-26 13:00:00",hour_12,2023-02-26 12:00:00,2023-02-26 13:00:00,93.49664400446072,32.01563333333333,32.01563333333333,-0.0,0.0,7.299760897054481e-08,0.5334577089903992,0.0,3.068420453190946,32.01563333333333,1.0,-0.0,0.0,1431.9133503811606,32.01563333333333,1.0,0.0,32.01563333333333,60.01531666666667,0.0,-7.1366913649193355,0.0
"hour_12#2023-02-27 12:00:00,2023-02-27 13:00:00",hour_12,2023-02-27 12:00:00,2023-02-27 13:00:00,849.4195471474212,45.45585,1.5200666666666667,0.0839775304043398,0.0,5.090340416637392e-05,0.8160564011575933,0.0,24.453172377022927,12.243970833333332,1.0,0.3359101216173592,3.0,4499.152770744212,0.0,4.0,45.45585,0.9999833333333333,60.01531666666667,572.9761881711547,-4.293253173238169,22.142610115321624
"hour_12#2023-02-28 12:00:00,2023-02-28 13:00:00",hour_12,2023-02-28 12:00:00,2023-02-28 13:00:00,49.49944555139911,56.010249999999985,0.0,-0.0,0.0,4.672411517322039e-06,0.9332625553606676,0.0,9.121894676404828,56.010249999999985,1.0,-0.0,0.0,608.9295452637721,0.0,1.0,56.010249999999985,56.010249999999985,60.01553333333332,0.0,-5.330458914219357,0.0
"hour_13#2023-02-13 13:00:00,2023-02-13 14:00:00",hour_13,2023-02-13 13:00:00,2023-02-13 14:00:00,6.046100313360346,47.00231666666666,0.0,-0.0,0.0,3.762788507777787e-07,0.7831694081336189,0.0,3.1235010648501693,47.00231666666666,1.0,-0.0,0.0,677.4457342851372,0.0,1.0,47.00231666666666,47.00231666666666,60.01551666666665,0.0,-6.4244901910573065,0.0
"hour_13#2023-02-14 13:00:00,2023-02-14 14:00:00",hour_13,2023-02-14 13:00:00,2023-02-14 14:00:00,1156.0510381172833,31.323083333333326,0.0,-0.0,0.0,5.444759317336476e-07,0.5219174300818344,0.0,6.131352391429483,31.323083333333326,1.0,-0.0,0.0,2932.0450734969772,0.0,1.0,31.323083333333326,31.323083333333326,60.01539999999999,0.0,-6.2640213132384,0.0
"hour_13#2023-02-15 13:00:00,2023-02-15 14:00:00",hour_13,2023-02-15 13:00:00,2023-02-15 14:00:00,600.0835939698757,32.0145,0.0,-0.0,0.0,5.655857060678239e-07,0.5334376398077495,0.0,6.923816169441929,32.0145,1.0,-0.0,0.0,3231.2238394955834,0.0,1.0,32.0145,32.0145,60.015449999999994,0.0,-6.2475015749083145,0.0
"hour_13#2023-02-16 13:00:00,2023-02-16 14:00:00",hour_13,2023-02-16 13:00:00,2023-02-16 14:00:00,1611.5471275975772,29.999599999999994,0.0,-0.0,0.0,7.324839151501425e-07,0.4998653122728012,0.0,7.443126032513012,29.999599999999994,1.0,-0.0,0.0,3723.5189043750497,0.0,1.0,29.999599999999994,29.999599999999994,60.015366666666665,0.0,-6.135201907681339,0.0
"hour_13#2023-02-17 13:00:00,2023-02-17 14:00:00",hour_13,2023-02-17 13:00:00,2023-02-17 14:00:00,0.0,60.01531666666665,60.01531666666665,-0.0,0.0,5.050112244356682e-29,1.0,0.0,0.0,60.01531666666665,1.0,-0.0,0.0,0.0,60.01531666666665,1.0,0.0,60.01531666666665,60.01531666666665,0.0,-28.296698969096585,0.0
"hour_13#2023-02-18 13:00:00,2023-02-18 14:00:00",hour_13,2023-02-18 13:00:00,2023-02-18 14:00:00,3092.178778236596,31.999616666666665,31.999616666666665,-0.0,0.0,5.150991868983379e-07,0.5331900923207488,0.0,8.279391119421014,31.999616666666665,1.0,-0.0,0.0,3865.8937955603865,31.999616666666665,1.0,0.0,31.999616666666665,60.0154,0.0,-6.288109135667555,0.0
"hour_13#2023-02-19 13:00:00,2023-02-19 14:00:00",hour_13,2023-02-19 13:00:00,2023-02-19 14:00:00,0.0,60.01533333333332,60.01533333333332,-0.0,0.0,5.050112243967103e-29,1.0,0.0,0.0,60.01533333333332,1.0,-0.0,0.0,0.0,60.01533333333332,1.0,0.0,60.01533333333332,60.01533333333332,0.0,-28.296698969130087,0.0
